workflow_id,commit_sha,task,category,horizon,condition,rep,model,provider,model_tier,benchmark_profile,passed,acceptance_oracle_passed,project_tests_passed,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,tokens,cost_usd,rework_turns,governance_turns,llm_turns,wall_clock_s,stop_reason,expected_file_count,written_file_count,language_count,tool_schema_hashes
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,6,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8241,2951,7994,241,11192,0.094063,1,2,2,23.147,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,7,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8243,2975,7994,243,11218,0.094796,1,2,2,24.012,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,8,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8241,3050,7994,241,11291,0.097033,1,2,2,26.263,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,9,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8242,2959,7994,242,11201,0.094309,1,2,2,25.811,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,10,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8241,2987,7994,241,11228,0.095143,1,2,2,23.687,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,1,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,17747,2387,2349,14376,20134,0.167744,1,0,6,23.469,done,3,3,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,2,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,12265,2232,3333,7916,14497,0.123181,1,0,4,22.38,done,3,3,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,3,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,17743,2542,6696,10025,20285,0.147374,1,0,6,25.807,done,3,3,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,4,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,13475,2677,6657,5799,16152,0.124977,1,0,5,24.884,done,3,3,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,5,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,12221,2138,7679,3526,14359,0.095097,1,0,4,18.38,done,3,3,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,6,gpt-5.6-sol,openai,frontier,substitution-release,False,True,False,29696,3153,17031,11634,32849,0.180973,4,0,9,34.48,done,3,4,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,7,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,12263,2222,7681,3566,14485,0.097868,1,0,4,20.668,done,3,3,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,8,gpt-5.6-sol,openai,frontier,substitution-release,False,True,False,30076,3121,21375,7670,33197,0.15741,4,0,9,34.88,done,3,4,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,9,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,12223,2138,7680,3527,14361,0.095104,1,0,4,20.668,done,3,3,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,UNGOVERNED,10,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,19901,1931,11906,6973,21832,0.112574,1,0,6,19.115,done,3,3,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,1,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,5842,1602,3464,2369,7444,0.064643,1,2,3,14.813,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,2,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,5848,1633,5666,173,7481,0.052949,1,2,3,16.033,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,3,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,18367,2654,12272,6077,21021,0.123827,2,3,6,27.062,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,4,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8833,1718,8260,561,10551,0.059236,1,2,4,16.413,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,5,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,5841,1609,5666,166,7450,0.052186,1,2,3,15.887,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,6,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,5846,1596,5666,171,7442,0.051827,1,2,3,15.856,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,7,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,5843,1537,5666,168,7380,0.050038,1,2,3,14.862,done,2,2,0,0747e73f6798e4fd
